A,DE1001V,UK079C	219230 
A,DE1001V,UK080C	214421 
A,DE1001V,UK081C	225401 
A,DE1001V,UK082C	205229 
A,DE1001V,UK083C	202464 
A,DE1001V,UK084C	209626 
A,DE1001V,UK085C	214384 
A,DE1001V,UK086C	209028 
A,DE1001V,UK087C	189868 
A,DE1001V,UK088C	221180 
A,DE1001V,UK089C	196850 
A,DE1001V,UK090C	179690 
A,DE1001V,UK091C	185171 
A,DE1001V,UK092C	194554 
A,DE1001V,UK093C	182136 
A,DE1001V,UK094C	176784 
A,DE1001V,UK095C	159824 
A,DE1001V,UK096C	176637 
A,DE1001V,UK097C	199978 
A,DE1001V,UK098C	191311 
A,DE1001V,UK099C	149910 
A,DE1001V,UK100C	175533 
A,DE1001V,UK101C	170768 
A,DE1001V,UK102C	148730 
A,DE1001V,UK103C	160235 
A,DE1001V,UK104C	163139 
A,DE1001V,UK105C	139588 
A,DE1001V,UK106C	168843 
A,DE1001V,UK107C	153798 
A,DE1001V,UK108C	148857 
A,DE1001V,UK109C	152394 
A,DE1001V,UK110C	140592 
A,DE1001V,UK111C	154455 
A,DE1001V,UK112C	135514 
A,DE1001V,UK113C	141582 
A,DE1001V,UK114C	147234 
A,DE1001V,UK115C	141383 
A,DE1001V,UK116C	129227 
A,DE1001V,UK117C	140745 
A,DE1001V,UK118C	148940 
A,DE1001V,UK119C	339244 
A,DE1001V,UK120C	138006 
A,DE1001V,UK121C	117109 
A,DE1001V,UK122C	129184 
A,DE1001V,UK123C	121027 
A,DE1001V,UK124C	108331 
A,DE1001V,UK125C	112056 
A,DE1001V,UK126C	96721 
A,DE1001V,UK127C	85396 
A,DE1001V,UK128C	131159 
A,DE1001V,UK129C	95480 
A,DE1001V,UK130C	106772 
A,DE1001V,UK131C	70184 
A,DE1001V,UK132C	100759 
A,DE1001V,UK133C	78455 
A,DE1001V,UK134C	177310 
A,DE1001V,UK135C	150588 
